HO,CD
82,236
94,224
91,223
114,243
104,204
108,216
101,251
118,208
104,229
101,232
108,234
103,235
114,235
77,260
104,225
88,248
104,227
105,249
121,237
110,226
105,239
89,232
108,222
99,233
93,222
94,231
99,207
97,236
107,222
96,234
99,254
91,240
110,215
86,242
107,254
98,254
101,214
107,226
88,240
99,220
91,228
85,189
96,213
94,211
119,265
93,240
88,217
98,272
94,215
108,227
106,226
104,237
102,235
127,238
107,216
97,226
105,223
99,235
117,216
98,245
105,209
88,215
111,218
96,239
97,222
108,237
103,201
103,238
84,246
94,240
92,236
116,240
102,222
104,230
112,239
96,242
100,227
86,229
105,258
110,231
88,239
107,233
102,208
117,233
99,235
91,257
101,224
117,234
91,247
95,214
82,259
83,245
112,257
92,246
106,227
90,261
93,252
110,240
101,248
93,221
102,237
94,209
103,214
100,220
106,243
105,210
97,236
98,251
106,232
84,219
104,243
99,218
101,217
105,209
98,254
102,222
107,232
107,255
100,205
95,259
100,228
107,214
120,238
114,250
107,220
108,223
111,228
108,241
100,253
105,241
94,226
115,236
83,254
104,233
87,249
101,237
93,249
88,223
112,216
98,233
128,252
90,252
97,229
101,222
116,241
109,224
109,219
100,234
95,215
111,241
104,229
101,226
119,240
118,241
89,234
106,261
100,268
96,264
93,221
101,222
104,251
113,232
98,238
111,226
96,247
86,209
100,247
102,261
98,232
96,201
84,243
105,236
103,235
89,236
80,221
85,225
92,217
76,263
99,216
92,238
97,245
96,234
134,260
80,247
102,260
108,211
91,234
105,237
88,199
104,244
69,256
116,259
109,224
128,192
107,228
101,199
111,258
92,223
117,239
100,239
97,230
107,234
93,224
100,218
105,234
90,245
104,230
101,231
100,230
90,231
95,229
110,251
104,231
107,245
96,238
101,226
86,242
102,204
97,238
99,227
115,219
86,224
91,221
95,209
116,281
81,217
87,217
97,214
107,227
93,235
103,224
123,238
106,225
81,220
91,217
102,221
99,226
109,240
81,225
102,222
100,255
104,233
85,217
94,223
110,251
96,226
103,237
110,220
102,202
86,225
101,224
96,240
124,242
108,230
72,222
87,229
104,213
104,244
91,255
90,228
101,226
99,225
114,225
90,230
89,244
91,248
100,221
105,228
103,228
110,201
108,234
104,226
88,219
101,226
111,241
92,230
99,241
115,212
103,234
99,245
99,229
99,209
92,222
107,247
106,228
118,254
97,241
86,245
98,224
86,230
102,214
97,252
108,240
121,252
