HO,CD
22,54
28,71
26,71
22,81
29,58
41,63
28,75
29,73
34,67
35,61
37,71
28,70
35,75
27,77
21,61
36,89
27,92
34,76
32,65
36,82
33,71
33,63
29,72
27,72
27,57
26,76
34,74
36,76
30,86
28,67
28,68
16,72
40,68
29,73
30,82
29,63
23,66
35,71
23,76
34,79
21,70
24,68
31,66
21,64
32,80
18,75
29,87
33,74
32,72
34,75
30,73
27,59
28,62
31,71
29,73
34,75
34,66
40,63
31,61
25,73
32,66
27,62
29,65
33,79
29,75
37,83
44,62
26,71
32,77
32,75
29,61
28,83
32,64
22,72
31,63
28,76
37,62
27,68
23,82
33,80
37,74
32,64
40,72
30,59
31,71
33,46
35,65
40,61
24,68
24,77
31,71
30,68
26,65
25,90
33,81
33,82
31,87
27,68
23,79
37,68
35,48
34,64
32,68
36,75
25,72
35,73
29,62
23,72
28,65
23,58
38,65
24,57
38,64
21,80
33,67
37,71
27,73
27,80
30,70
21,68
33,75
33,62
24,68
40,63
26,69
26,81
25,75
23,63
24,69
32,69
37,79
38,50
38,72
37,71
24,60
31,63
20,53
31,58
22,68
22,60
33,75
38,63
24,54
35,82
25,75
35,78
34,71
27,73
42,75
37,78
33,81
30,65
21,63
27,61
35,86
26,71
31,66
31,61
21,78
30,77
33,72
25,66
23,70
34,57
30,75
34,75
25,71
42,74
32,62
32,59
34,81
33,72
37,72
36,68
28,63
35,68
26,64
41,71
35,66
39,70
23,71
27,68
30,51
32,62
40,55
26,80
23,62
24,94
38,72
29,67
39,67
32,70
25,72
22,74
28,75
26,78
31,74
21,89
29,54
30,71
27,63
30,64
25,58
26,79
32,67
25,73
33,71
33,74
33,79
26,75
36,79
28,80
25,70
39,73
28,62
23,74
25,64
19,74
28,63
25,72
30,65
36,74
25,69
37,86
37,79
40,77
21,79
28,61
30,80
31,60
39,58
31,66
28,64
29,82
30,72
32,83
28,80
33,72
34,81
38,71
29,62
23,74
21,86
33,61
32,78
32,76
19,74
22,59
28,54
33,70
32,85
25,79
33,65
29,57
30,56
26,71
27,59
32,70
34,78
34,72
27,76
32,71
29,68
32,62
29,74
31,63
29,64
41,69
24,67
38,74
23,64
30,66
32,60
32,68
27,67
27,54
28,82
32,70
26,77
39,64
30,81
25,72
33,73
31,60
23,61
32,79
28,66
37,63
30,51
27,77
32,72
37,79
21,74
28,63
30,66
35,50
20,68
25,80
28,68
37,75
22,61
38,63
36,61
33,84
26,68
31,75
40,66
34,76
28,49
39,69
31,65
35,77
28,79
24,80
33,59
22,78
22,72
34,70
20,62
36,83
37,70
28,70
37,80
24,67
25,66
45,57
27,49
42,75
32,78
35,52
17,74
41,87
45,82
28,70
29,63
33,58
28,63
40,63
32,69
32,61
37,86
38,75
30,74
31,65
26,69
20,63
29,72
30,68
36,74
35,85
38,77
35,58
38,84
27,60
39,74
40,68
29,65
30,53
29,55
25,58
36,67
26,85
33,64
23,69
35,67
34,70
33,77
25,71
37,76
27,88
21,68
34,73
28,71
41,77
25,68
27,77
30,72
22,58
24,60
36,78
38,63
28,79
29,75
34,59
29,71
28,63
29,70
40,62
38,67
29,65
34,55
22,74
26,70
30,71
40,76
35,76
33,62
31,68
30,65
25,66
24,63
31,72
41,80
33,64
33,65
26,69
34,66
31,70
25,79
36,67
39,63
27,60
34,61
30,64
28,66
28,73
36,71
31,60
32,78
21,59
38,71
26,72
31,70
34,78
37,75
20,55
36,61
35,58
35,55
28,72
29,71
29,60
30,71
32,60
27,59
41,74
26,70
34,77
49,71
28,73
29,69
28,65
35,78
26,63
31,68
20,61
27,64
33,58
35,65
27,76
32,73
27,89
40,71
25,63
35,77
24,68
26,60
33,79
41,64
33,78
29,67
34,79
29,77
25,70
26,70
22,75
25,63
25,81
23,72
28,76
39,69
39,54
27,69
23,66
25,81
25,57
35,72
34,79
31,64
33,75
31,56
32,78
30,55
35,78
31,65
27,78
41,69
32,66
23,82
31,81
27,67
34,66
29,66
22,76
23,89
35,66
40,73
31,78
26,83
21,58
35,71
32,77
26,60
38,70
41,88
21,67
42,58
29,71
30,82
22,67
33,74
26,64
28,63
26,81
28,74
33,65
25,75
34,63
38,65
33,72
36,85
30,74
30,64
21,77
28,87
24,75
20,77
28,44
27,69
38,78
37,66
32,68
29,63
28,70
29,67
34,58
30,59
33,75
31,70
34,72
33,66
30,72
30,59
34,64
36,68
29,58
25,61
30,66
32,61
33,79
32,73
28,81
26,67
28,69
35,71
28,65
30,80
27,59
38,59
25,65
35,58
36,68
20,67
32,63
29,55
32,77
26,80
21,67
33,57
32,70
36,68
31,59
33,66
37,70
38,66
39,64
23,73
31,53
28,76
28,76
26,74
21,74
35,74
41,74
35,61
29,62
24,77
31,63
27,84
33,74
26,59
30,85
25,54
27,73
30,78
26,80
34,77
25,76
31,65
23,74
27,64
34,75
42,81
28,61
32,73
29,68
20,73
36,68
35,70
39,62
52,68
29,62
30,75
23,54
27,95
28,76
40,76
31,74
25,78
25,78
30,86
25,67
18,74
27,77
25,59
39,70
31,68
27,76
35,69
37,50
28,82
23,66
25,76
36,85
24,76
36,67
30,76
36,73
31,69
37,68
21,77
34,70
25,58
34,62
24,80
31,71
21,83
29,79
26,65
30,61
32,77
33,56
32,83
19,70
24,63
33,60
34,57
30,76
28,63
31,64
33,67
42,65
28,77
32,82
33,54
37,74
23,66
30,78
32,79
38,57
26,59
37,74
36,50
34,71
39,84
16,65
33,61
31,60
31,78
33,70
34,53
18,71
32,74
36,54
37,92
25,65
25,53
26,79
23,65
33,64
30,56
32,77
20,79
37,83
34,66
24,67
31,79
35,69
16,75
35,78
26,71
42,71
31,69
24,64
23,56
28,70
25,74
26,59
34,58
33,77
24,73
38,53
38,82
43,75
37,59
36,77
25,71
26,79
25,68
34,77
33,85
34,61
28,57
38,64
26,72
29,56
33,77
22,79
28,66
33,71
26,76
33,84
32,72
35,71
32,63
36,82
28,68
25,66
24,56
31,65
31,70
33,73
37,79
25,63
36,76
31,63
25,66
28,64
26,62
33,68
25,66
32,81
30,63
37,67
31,65
31,60
17,69
29,60
25,69
20,70
27,88
27,72
23,71
36,75
36,66
30,81
36,77
29,60
41,59
32,66
40,78
26,83
28,62
27,70
37,74
26,56
30,66
37,80
25,74
30,68
37,67
