HO,CD
52,176
41,147
43,160
44,158
56,175
36,174
42,161
51,163
40,169
47,174
50,153
40,177
48,173
44,171
41,167
44,173
41,164
47,178
40,185
51,173
49,179
47,164
46,164
45,167
46,161
50,162
45,184
44,152
35,184
43,180
41,177
49,171
39,172
43,148
41,152
43,155
47,178
54,153
41,158
39,185
41,152
44,177
45,168
41,170
52,164
43,163
43,162
41,147
47,147
34,173
44,174
47,149
49,161
49,168
38,172
41,173
57,173
52,155
45,140
48,187
43,166
42,180
51,176
46,160
48,175
30,164
56,179
50,175
46,170
46,164
36,160
34,180
54,172
40,159
52,176
43,182
49,162
55,178
45,180
47,175
37,165
56,176
38,175
48,163
47,169
56,167
44,168
49,203
41,181
57,166
49,171
42,185
47,196
49,181
43,171
35,181
47,163
48,176
47,175
43,175
44,178
42,154
45,151
46,170
53,188
56,169
38,163
45,178
56,149
44,158
40,157
51,176
46,169
49,182
43,164
43,153
42,180
51,177
45,173
47,169
53,154
55,183
51,165
45,183
42,182
54,156
49,179
43,156
50,170
50,171
53,171
51,172
37,150
38,179
41,160
45,178
49,166
52,154
45,199
53,174
41,181
58,155
49,187
42,181
40,178
44,171
47,186
43,173
41,180
41,177
55,174
52,172
30,170
43,167
47,148
49,160
34,163
45,188
55,165
48,169
45,169
47,171
51,168
48,152
52,148
48,181
49,164
48,166
51,140
40,166
40,152
42,175
43,161
42,173
54,188
44,163
54,145
55,189
49,173
50,176
50,171
52,179
49,175
45,156
39,161
55,191
48,178
44,180
51,163
47,161
39,167
46,159
44,180
43,155
38,160
51,176
49,171
43,182
56,155
43,159
47,168
36,181
48,152
49,155
43,184
50,177
45,166
43,195
47,148
51,153
48,161
41,166
39,168
50,155
46,186
42,188
46,161
60,157
42,170
50,169
46,164
59,160
41,171
42,160
39,172
40,175
40,170
39,183
50,173
40,166
44,179
41,183
43,167
40,167
42,159
52,170
34,170
54,185
31,172
51,170
49,166
42,158
43,184
40,156
46,168
50,154
43,172
47,170
42,183
41,159
42,178
56,175
48,168
50,144
43,174
46,176
48,157
45,175
44,165
53,187
38,179
48,163
43,161
40,160
57,165
48,183
41,163
45,175
41,199
55,160
45,172
53,163
48,173
42,160
40,174
43,155
48,180
55,195
42,175
48,166
50,158
50,158
51,188
56,152
45,160
37,174
54,177
50,171
45,157
58,160
43,179
33,175
46,151
45,152
60,182
40,167
46,158
49,162
52,160
42,168
47,161
48,156
53,164
48,183
49,155
42,160
50,160
43,164
44,160
47,177
53,161
40,147
44,157
44,179
50,170
44,154
39,171
46,190
39,159
55,158
47,162
55,167
40,173
34,179
41,180
45,179
54,176
42,155
37,143
47,165
46,155
50,179
44,180
45,151
48,158
52,182
46,191
44,173
44,186
39,148
35,159
40,171
41,165
55,161
46,153
40,161
41,175
40,169
55,166
47,161
50,166
38,181
39,169
50,150
45,171
51,177
45,159
54,165
48,170
41,192
50,165
34,183
42,178
42,187
45,181
46,176
42,185
37,173
54,162
47,170
50,182
50,178
48,159
42,153
50,162
42,160
41,161
36,163
47,157
51,187
51,152
41,166
41,185
40,176
48,172
53,179
42,171
44,176
45,172
32,172
44,167
61,167
46,176
54,177
52,175
48,166
48,173
44,175
48,173
43,179
43,178
48,162
42,172
44,164
46,166
53,182
48,171
45,150
47,162
46,162
43,149
39,158
44,174
38,170
48,163
50,172
40,185
48,156
52,163
41,173
35,159
45,175
37,158
47,164
60,178
47,169
43,160
51,174
59,162
42,183
48,157
48,160
42,157
49,181
45,181
40,147
44,183
45,176
39,174
51,155
46,180
42,165
40,170
48,169
47,178
39,161
51,170
44,159
35,177
43,170
50,171
43,164
52,167
39,183
42,169
46,161
46,173
47,172
54,169
47,181
44,171
54,161
31,162
39,166
46,173
46,174
47,179
47,157
39,183
47,176
43,177
44,166
48,153
46,167
52,145
42,178
46,181
50,163
52,182
43,172
47,168
47,162
44,163
34,187
47,182
49,161
45,152
41,167
50,161
48,158
47,177
48,162
41,187
42,175
39,159
52,185
45,184
39,165
38,161
52,157
38,160
44,175
52,160
46,190
40,154
54,159
53,192
45,178
55,167
40,186
37,174
44,178
50,176
37,163
44,159
45,182
36,173
56,167
41,156
49,206
43,186
45,146
46,166
49,158
44,179
46,165
48,165
35,174
45,182
44,164
46,155
38,170
50,187
44,160
48,169
40,170
48,177
42,171
35,180
49,176
49,162
48,172
45,193
49,183
49,165
53,167
41,154
44,162
58,174
51,163
49,179
55,163
49,164
58,152
41,156
45,172
44,180
39,171
41,183
48,174
41,157
57,160
51,186
42,155
46,169
52,191
33,156
54,151
56,173
39,169
45,158
37,157
41,184
43,180
50,169
40,160
44,171
32,152
38,156
46,167
38,158
44,168
46,180
49,174
55,156
47,168
47,163
42,175
44,151
45,179
45,160
51,183
49,177
50,179
43,164
56,164
49,166
47,168
44,166
41,174
47,158
46,149
49,178
49,163
47,191
44,171
48,166
56,176
56,171
39,168
46,178
48,178
42,170
44,174
43,174
43,167
42,167
48,175
46,181
48,169
49,147
49,158
44,170
53,165
40,155
46,176
45,174
47,157
35,176
40,176
40,162
48,167
49,170
44,187
45,180
48,172
56,184
48,167
49,159
47,141
44,181
43,179
54,174
61,164
42,160
40,172
44,185
47,188
44,175
41,165
51,184
39,166
49,162
37,146
36,167
43,167
40,158
47,168
38,165
50,169
57,164
46,159
48,168
39,171
35,154
49,154
52,162
43,179
50,166
39,162
36,143
44,172
40,155
45,166
46,160
40,162
40,181
46,161
51,177
39,179
60,188
45,193
46,174
41,161
52,177
54,162
44,169
41,174
48,172
51,170
48,168
49,173
38,157
39,172
37,171
40,200
51,155
52,162
52,155
42,166
42,170
51,185
47,167
49,182
48,171
45,161
48,146
41,169
51,176
56,176
42,161
45,158
42,167
42,171
44,165
46,180
42,171
35,168
63,172
50,186
43,150
47,183
51,158
34,159
46,170
45,171
49,168
44,178
49,172
41,163
45,181
46,194
42,180
54,155
48,183
41,182
42,152
54,184
40,160
43,161
58,162
49,152
37,168
45,172
47,160
48,179
37,180
45,156
50,160
35,171
48,166
54,166
40,169
34,188
54,179
47,190
48,173
55,165
48,165
44,166
57,169
62,177
58,176
40,146
50,160
43,179
44,169
48,168
46,184
45,165
38,171
43,154
42,148
38,164
44,161
34,172
43,167
43,156
44,159
47,187
56,196
38,155
55,179
51,156
49,153
44,143
39,177
39,180
40,166
45,178
45,190
41,160
61,168
36,192
37,158
49,179
46,163
52,171
50,165
48,177
48,158
45,182
45,163
45,147
53,176
47,175
41,158
51,179
46,171
44,164
38,173
40,182
45,159
45,173
38,166
44,172
47,180
58,173
54,156
55,189
43,169
50,165
45,185
50,184
44,153
37,166
38,147
46,160
49,167
47,172
49,172
51,170
44,163
42,158
42,150
51,158
43,174
40,169
29,157
42,161
48,162
47,183
47,179
43,168
40,176
46,164
43,166
46,154
56,178
39,164
45,161
50,180
50,174
50,152
41,160
47,164
56,170
51,177
44,143
42,164
38,153
51,171
42,166
51,178
52,166
42,155
46,159
49,163
42,175
42,162
47,136
53,159
43,183
53,169
50,162
46,183
41,169
46,173
49,169
38,160
42,164
48,168
45,168
46,168
52,158
48,169
32,167
47,161
43,165
49,154
44,158
35,152
48,161
34,176
34,172
48,149
46,156
42,186
47,157
46,168
43,158
48,156
49,172
42,152
48,156
55,160
50,167
44,172
51,166
51,156
56,171
38,170
46,171
54,144
46,161
50,166
53,191
51,154
48,151
45,174
41,187
43,160
51,160
40,160
35,183
56,162
53,189
50,185
42,173
38,170
41,165
43,163
41,175
40,167
49,170
37,156
43,161
47,158
40,170
48,156
46,177
40,176
35,172
49,155
57,178
51,166
45,172
46,167
51,179
45,162
42,197
46,189
48,186
45,164
47,174
46,188
42,169
43,160
53,174
53,178
52,166
39,176
48,175
48,163
39,171
53,161
44,181
43,160
47,184
44,169
40,183
49,188
42,168
42,192
41,171
52,176
36,181
41,165
50,159
45,167
49,166
42,150
55,148
41,163
50,173
52,165
51,150
42,177
45,166
39,166
48,180
48,162
47,163
42,174
52,171
47,178
40,178
34,181
54,176
54,148
47,157
39,165
40,152
51,172
39,171
56,141
43,181
50,168
49,184
46,168
44,179
46,153
40,151
56,160
42,147
39,191
47,184
38,167
46,162
43,184
44,154
38,138
50,191
43,154
44,175
49,159
50,189
51,173
43,151
40,186
52,179
41,165
36,179
50,149
50,152
48,153
56,167
43,172
56,157
44,163
46,166
47,175
40,178
45,163
39,144
42,163
41,152
45,166
51,160
48,159
41,165
50,165
46,172
46,178
60,164
40,153
47,173
41,160
48,170
44,145
36,155
46,174
45,154
60,154
42,159
44,173
47,165
41,161
33,164
41,169
57,156
33,160
47,179
54,174
47,158
55,157
50,162
49,165
42,178
55,160
51,174
40,172
47,155
46,178
50,161
55,164
40,180
49,160
48,179
40,152
38,180
52,169
57,166
43,150
41,168
45,179
37,172
48,170
37,166
60,189
47,164
30,160
57,169
54,170
48,163
46,156
40,174
40,148
40,174
41,160
53,161
46,163
48,185
45,158
44,156
41,169
39,169
41,168
46,146
40,171
42,169
41,176
51,170
46,175
37,168
47,176
44,176
52,161
49,171
47,169
44,179
44,170
56,167
42,171
49,200
52,167
51,184
46,171
34,165
47,167
40,158
34,168
48,153
47,171
50,149
48,183
49,164
46,173
56,182
46,163
46,175
50,177
47,153
46,174
33,160
50,154
53,167
47,159
45,154
40,169
50,150
44,180
45,143
47,159
39,150
41,176
43,173
28,162
45,158
41,167
42,161
48,172
42,151
41,167
48,172
49,162
45,178
43,161
47,159
50,163
61,157
57,170
46,157
56,158
51,167
46,149
45,175
49,164
38,153
40,181
41,167
35,160
53,171
50,173
50,178
39,181
49,174
49,181
57,154
50,170
56,165
46,173
47,182
50,157
49,170
54,178
37,158
37,162
44,176
38,187
55,187
39,148
57,169
41,176
41,159
46,164
53,186
46,186
51,156
48,179
42,160
48,159
52,174
54,170
54,180
44,167
43,164
35,157
46,154
49,171
48,153
51,167
51,182
48,154
39,179
43,175
46,171
47,175
47,167
50,177
51,153
50,156
46,174
52,171
51,173
48,171
48,160
43,171
48,181
43,165
54,177
44,169
51,169
46,186
44,172
56,172
50,158
49,161
45,162
44,177
53,174
48,173
44,171
55,166
57,175
40,182
57,183
47,186
45,167
46,173
39,153
41,153
48,159
31,169
50,156
48,169
45,175
47,170
52,164
41,154
52,164
42,148
54,158
43,195
43,172
37,175
48,182
42,157
45,153
41,166
41,170
46,173
49,168
48,145
42,187
51,179
44,173
48,172
33,152
48,159
38,160
47,155
43,173
44,160
46,182
45,163
44,168
50,160
48,170
47,168
56,169
41,159
47,170
45,149
36,168
37,157
38,166
38,181
42,164
53,166
44,183
43,184
37,161
48,165
44,171
40,161
43,163
45,162
33,176
44,186
43,166
48,168
51,139
32,184
49,162
60,163
42,182
43,153
47,177
42,172
47,175
51,156
48,181
52,167
45,169
35,165
43,171
55,157
47,177
39,171
33,163
41,144
38,161
42,171
44,169
43,166
48,184
47,165
46,171
44,176
41,154
45,172
43,171
38,180
40,185
40,148
49,162
42,171
42,168
42,159
51,161
45,178
43,170
46,166
44,176
40,166
45,185
43,175
42,168
44,171
39,164
47,160
44,188
38,186
61,166
49,165
48,164
39,159
34,160
44,159
46,162
52,168
42,183
40,166
35,170
44,169
45,161
42,187
48,178
54,172
59,165
47,163
31,159
45,168
47,174
37,157
43,170
41,159
33,165
43,169
48,172
37,172
50,176
52,183
57,164
50,149
32,169
40,177
35,186
44,174
49,170
47,163
53,174
51,166
45,168
43,163
38,169
56,163
42,151
39,163
54,175
43,178
45,162
47,145
46,159
48,178
35,161
38,190
51,158
51,159
57,144
38,179
51,169
50,159
45,178
47,165
42,189
38,165
40,173
38,165
39,185
43,160
50,172
49,186
53,160
54,155
44,157
41,168
